Country ,RegionName,Date,NoNewCases,NoDeaths,NoRecoveries,CumulativeCases,CumulativeDeaths,CumulativeRecoveries,,
China,Yunnan,4/17/2020,,,,76,3,73,,
China,Yunnan,4/18/2020,,,,76,3,73,,
China,Yunnan,4/19/2020,,,,76,3,73,,
China,Yunnan,4/20/2020,,,,76,3,73,,
China,Yunnan,4/21/2020,,,,76,3,73,,
China,Yunnan,4/22/2020,,,,76,3,73,,
China,Yunnan,4/23/2020,,,,76,3,73,,
China,Yunnan,4/24/2020,,,,76,3,73,,
China,Yunnan,4/25/2020,,,,76,3,73,,
China,Yunnan,4/26/2020,,,,76,3,73,,
China,Yunnan,4/27/2020,,,,76,3,73,,
China,Yunnan,4/28/2020,,,,76,3,73,,
China,Yunnan,4/29/2020,,,,76,3,73,,
China,Yunnan,4/30/2020,,,,76,3,73,,
China,Yunnan,5/01/2020,,,,76,3,73,,
China,Yunnan,5/02/2020,,,,76,3,73,,
China,Yunnan,5/03/2020,,,,76,3,73,,
China,Yunnan,5/04/2020,,,,76,3,73,,
China,Yunnan,5/05/2020,,,,76,3,73,,
China,Yunnan,5/06/2020,,,,76,3,73,,
China,Yunnan,5/07/2020,,,,76,3,73,,
China,Yunnan,5/08/2020,,,,76,3,73,,
China,Yunnan,5/09/2020,,,,76,3,73,,
China,Yunnan,5/10/2020,,,,76,3,73,,
China,Yunnan,5/11/2020,,,,76,3,73,,
China,Yunnan,5/12/2020,,,,76,3,73,,
China,Yunnan,5/13/2020,,,,76,3,73,,
China,Yunnan,5/14/2020,,,,76,3,73,,
China,Yunnan,5/15/2020,,,,76,3,73,,
China,Yunnan,5/16/2020,,,,76,3,73,,
China,Yunnan,5/17/2020,,,,76,3,73,,
China,Yunnan,5/18/2020,,,,76,3,73,,
China,Yunnan,5/19/2020,,,,76,3,73,,
China,Yunnan,5/20/2020,,,,76,3,73,,
China,Yunnan,5/21/2020,,,,76,3,73,,
China,Yunnan,5/22/2020,,,,76,3,73,,
China,Yunnan,5/23/2020,,,,76,3,73,,
China,Yunnan,5/24/2020,,,,76,3,73,,
China,Yunnan,5/25/2020,,,,76,3,73,,
China,Yunnan,5/26/2020,,,,76,3,73,,
China,Yunnan,5/27/2020,,,,76,3,73,,
China,Yunnan,5/28/2020,,,,76,3,73,,
China,Yunnan,5/29/2020,,,,76,3,73,,
China,Yunnan,5/30/2020,,,,76,3,73,,
China,Yunnan,5/31/2020,,,,76,3,73,,
China,Yunnan,6/01/2020,,,,76,3,73,,
China,Yunnan,6/02/2020,,,,76,3,73,,
China,Zhejiang,1/22/2020,,,,1,0,0,,
China,Zhejiang,1/23/2020,,,,2,0,0,,
China,Zhejiang,1/24/2020,,,,5,0,0,,
China,Zhejiang,1/25/2020,,,,11,0,0,,
China,Zhejiang,1/26/2020,,,,16,0,0,,
China,Zhejiang,1/27/2020,,,,26,0,0,,
China,Zhejiang,1/28/2020,,,,44,0,0,,
China,Zhejiang,1/29/2020,,,,55,0,0,,
China,Zhejiang,1/30/2020,,,,70,0,0,,
China,Zhejiang,1/31/2020,,,,83,0,1,,
China,Zhejiang,2/01/2020,,,,93,0,2,,
China,Zhejiang,2/02/2020,,,,105,0,3,,
China,Zhejiang,2/03/2020,,,,117,0,5,,
China,Zhejiang,2/04/2020,,,,122,0,5,,
China,Zhejiang,2/05/2020,,,,128,0,5,,
China,Zhejiang,2/06/2020,,,,133,0,7,,
China,Zhejiang,2/07/2020,,,,138,0,12,,
China,Zhejiang,2/08/2020,,,,138,0,17,,
China,Zhejiang,2/09/2020,,,,141,0,18,,
China,Zhejiang,2/10/2020,,,,149,0,19,,
China,Zhejiang,2/11/2020,,,,153,0,20,,
China,Zhejiang,2/12/2020,,,,154,0,26,,
China,Zhejiang,2/13/2020,,,,156,0,27,,
China,Zhejiang,2/14/2020,,,,162,0,36,,
China,Zhejiang,2/15/2020,,,,168,0,42,,
China,Zhejiang,2/16/2020,,,,171,0,42,,
China,Zhejiang,2/17/2020,,,,171,0,47,,
China,Zhejiang,2/18/2020,,,,172,0,57,,
China,Zhejiang,2/19/2020,,,,172,1,60,,
China,Zhejiang,2/20/2020,,,,174,2,79,,
China,Zhejiang,2/21/2020,,,,174,2,96,,
China,Zhejiang,2/22/2020,,,,174,2,107,,
China,Zhejiang,2/23/2020,,,,174,2,115,,
China,Zhejiang,2/24/2020,,,,174,2,124,,
China,Zhejiang,2/25/2020,,,,174,2,129,,
China,Zhejiang,2/26/2020,,,,174,2,144,,
China,Zhejiang,2/27/2020,,,,174,2,150,,
China,Zhejiang,2/28/2020,,,,174,2,156,,
China,Zhejiang,2/29/2020,,,,174,2,157,,
China,Zhejiang,3/01/2020,,,,174,2,163,,
China,Zhejiang,3/02/2020,,,,174,2,168,,
China,Zhejiang,3/03/2020,,,,174,2,169,,
China,Zhejiang,3/04/2020,,,,174,2,169,,
China,Zhejiang,3/05/2020,,,,174,2,169,,
China,Zhejiang,3/06/2020,,,,174,2,170,,
China,Zhejiang,3/07/2020,,,,174,2,170,,
China,Zhejiang,3/08/2020,,,,174,2,170,,
China,Zhejiang,3/09/2020,,,,174,2,170,,
China,Zhejiang,3/10/2020,,,,174,2,170,,
China,Zhejiang,3/11/2020,,,,174,2,170,,
China,Zhejiang,3/12/2020,,,,174,2,170,,
China,Zhejiang,3/13/2020,,,,174,2,170,,
China,Zhejiang,3/14/2020,,,,174,2,172,,
China,Zhejiang,3/15/2020,,,,174,2,172,,
China,Zhejiang,3/16/2020,,,,176,2,172,,
China,Zhejiang,3/17/2020,,,,176,2,172,,
China,Zhejiang,3/18/2020,,,,176,2,172,,
China,Zhejiang,3/19/2020,,,,176,2,172,,
China,Zhejiang,3/20/2020,,,,176,2,172,,
China,Zhejiang,3/21/2020,,,,176,2,172,,
China,Zhejiang,3/22/2020,,,,176,2,172,,
China,Zhejiang,3/23/2020,,,,176,2,172,,
China,Zhejiang,3/24/2020,,,,176,2,172,,
China,Zhejiang,3/25/2020,,,,176,2,172,,
China,Zhejiang,3/26/2020,,,,178,2,172,,
China,Zhejiang,3/27/2020,,,,180,2,172,,
China,Zhejiang,3/28/2020,,,,180,2,172,,
China,Zhejiang,3/29/2020,,,,180,2,172,,
China,Zhejiang,3/30/2020,,,,180,2,172,,
China,Zhejiang,3/31/2020,,,,182,2,172,,
China,Zhejiang,4/01/2020,,,,182,2,172,,
China,Zhejiang,4/02/2020,,,,183,2,172,,
China,Zhejiang,4/03/2020,,,,184,2,172,,
China,Zhejiang,4/04/2020,,,,184,2,172,,
China,Zhejiang,4/05/2020,,,,184,2,172,,
China,Zhejiang,4/06/2020,,,,184,2,172,,
China,Zhejiang,4/07/2020,,,,184,2,173,,
China,Zhejiang,4/08/2020,,,,184,2,173,,
China,Zhejiang,4/09/2020,,,,184,2,173,,
China,Zhejiang,4/10/2020,,,,184,2,173,,
China,Zhejiang,4/11/2020,,,,184,2,174,,
China,Zhejiang,4/12/2020,,,,184,2,174,,
China,Zhejiang,4/13/2020,,,,184,2,174,,
China,Zhejiang,4/14/2020,,,,184,2,175,,
China,Zhejiang,4/15/2020,,,,184,2,176,,
China,Zhejiang,4/16/2020,,,,184,2,176,,
China,Zhejiang,4/17/2020,,,,184,2,177,,
China,Zhejiang,4/18/2020,,,,184,2,177,,
China,Zhejiang,4/19/2020,,,,184,2,178,,
China,Zhejiang,4/20/2020,,,,184,2,178,,
China,Zhejiang,4/21/2020,,,,184,2,178,,
China,Zhejiang,4/22/2020,,,,184,2,178,,
China,Zhejiang,4/23/2020,,,,184,2,180,,
China,Zhejiang,4/24/2020,,,,185,2,180,,
China,Zhejiang,4/25/2020,,,,185,2,181,,
China,Zhejiang,4/26/2020,,,,185,2,181,,
China,Zhejiang,4/27/2020,,,,185,2,181,,
China,Zhejiang,4/28/2020,,,,185,2,181,,
China,Zhejiang,4/29/2020,,,,185,2,181,,
China,Zhejiang,4/30/2020,,,,185,2,181,,
China,Zhejiang,5/01/2020,,,,185,2,181,,
China,Zhejiang,5/02/2020,,,,185,2,181,,
China,Zhejiang,5/03/2020,,,,185,2,181,,
China,Zhejiang,5/04/2020,,,,185,2,181,,
China,Zhejiang,5/05/2020,,,,185,2,181,,
China,Zhejiang,5/06/2020,,,,185,2,181,,
China,Zhejiang,5/07/2020,,,,185,2,182,,
China,Zhejiang,5/08/2020,,,,185,2,182,,
China,Zhejiang,5/09/2020,,,,185,2,183,,
China,Zhejiang,5/10/2020,,,,185,2,183,,
China,Zhejiang,5/11/2020,,,,185,2,183,,
China,Zhejiang,5/12/2020,,,,185,2,183,,
China,Zhejiang,5/13/2020,,,,185,2,183,,
China,Zhejiang,5/14/2020,,,,185,2,183,,
China,Zhejiang,5/15/2020,,,,185,2,183,,
China,Zhejiang,5/16/2020,,,,185,2,183,,
China,Zhejiang,5/17/2020,,,,185,2,183,,
China,Zhejiang,5/18/2020,,,,185,2,183,,
China,Zhejiang,5/19/2020,,,,185,2,183,,
China,Zhejiang,5/20/2020,,,,185,2,183,,
China,Zhejiang,5/21/2020,,,,185,2,183,,
China,Zhejiang,5/22/2020,,,,185,2,183,,
China,Zhejiang,5/23/2020,,,,185,2,183,,
China,Zhejiang,5/24/2020,,,,185,2,183,,
China,Zhejiang,5/25/2020,,,,185,2,183,,
China,Zhejiang,5/26/2020,,,,185,2,183,,
China,Zhejiang,5/27/2020,,,,185,2,183,,
China,Zhejiang,5/28/2020,,,,185,2,183,,
China,Zhejiang,5/29/2020,,,,185,2,183,,
China,Zhejiang,5/30/2020,,,,185,2,183,,
China,Zhejiang,5/31/2020,,,,185,2,183,,
China,Zhejiang,6/01/2020,,,,185,2,183,,
China,Zhejiang,6/02/2020,,,,185,2,183,,
Denmark,Faroe Islands,1/22/2020,,,,10,0,0,,
Denmark,Faroe Islands,1/23/2020,,,,27,0,0,,
Denmark,Faroe Islands,1/24/2020,,,,43,0,1,,
Denmark,Faroe Islands,1/25/2020,,,,62,0,1,,
Denmark,Faroe Islands,1/26/2020,,,,104,0,1,,
Denmark,Faroe Islands,1/27/2020,,,,128,0,1,,
Denmark,Faroe Islands,1/28/2020,,,,173,0,3,,
Denmark,Faroe Islands,1/29/2020,,,,296,0,3,,
Denmark,Faroe Islands,1/30/2020,,,,428,0,4,,
Denmark,Faroe Islands,1/31/2020,,,,538,0,14,,
Denmark,Faroe Islands,2/01/2020,,,,599,0,21,,
Denmark,Faroe Islands,2/02/2020,,,,661,0,32,,
Denmark,Faroe Islands,2/03/2020,,,,724,0,43,,
Denmark,Faroe Islands,2/04/2020,,,,829,0,62,,
Denmark,Faroe Islands,2/05/2020,,,,895,0,78,,
Denmark,Faroe Islands,2/06/2020,,,,954,0,94,,
Denmark,Faroe Islands,2/07/2020,,,,1006,0,123,,
Denmark,Faroe Islands,2/08/2020,,,,1048,0,175,,
Denmark,Faroe Islands,2/09/2020,,,,1075,0,201,,
Denmark,Faroe Islands,2/10/2020,,,,1092,0,242,,
Denmark,Faroe Islands,2/11/2020,,,,1117,0,270,,
Denmark,Faroe Islands,2/12/2020,,,,1131,0,321,,
Denmark,Faroe Islands,2/13/2020,,,,1145,0,360,,
Denmark,Faroe Islands,2/14/2020,,,,1155,0,403,,
Denmark,Faroe Islands,2/15/2020,,,,1162,0,428,,
Denmark,Faroe Islands,2/16/2020,,,,1167,0,456,,
Denmark,Faroe Islands,2/17/2020,,,,1171,0,507,,
Denmark,Faroe Islands,2/18/2020,,,,1172,0,535,,
Denmark,Faroe Islands,2/19/2020,,,,1174,0,604,,
Denmark,Faroe Islands,2/20/2020,,,,1175,1,633,,
Denmark,Faroe Islands,2/21/2020,,,,1203,1,679,,
Denmark,Faroe Islands,2/22/2020,,,,1205,1,719,,
Denmark,Faroe Islands,2/23/2020,,,,1205,1,760,,
Denmark,Faroe Islands,2/24/2020,,,,1205,1,782,,
Denmark,Faroe Islands,2/25/2020,,,,1205,1,808,,
Denmark,Faroe Islands,2/26/2020,,,,1205,1,867,,
Denmark,Faroe Islands,2/27/2020,,,,1205,1,932,,
Denmark,Faroe Islands,2/28/2020,,,,1205,1,975,,
Denmark,Faroe Islands,2/29/2020,,,,1205,1,1016,,
Denmark,Faroe Islands,3/01/2020,,,,1205,1,1046,,
Denmark,Faroe Islands,3/02/2020,,,,1206,1,1069,,
Denmark,Faroe Islands,3/03/2020,,,,1213,1,1093,,
Denmark,Faroe Islands,3/04/2020,,,,1213,1,1114,,
Denmark,Faroe Islands,3/05/2020,,,,1215,1,1124,,
Denmark,Faroe Islands,3/06/2020,,,,1215,1,1147,,
Denmark,Faroe Islands,3/07/2020,,,,1215,1,1154,,
Denmark,Faroe Islands,3/08/2020,,,,1215,1,1161,,
Denmark,Faroe Islands,3/09/2020,,,,1215,1,1176,,
Denmark,Faroe Islands,3/10/2020,,,,1215,1,1191,,
Denmark,Faroe Islands,3/11/2020,,,,1215,1,1195,,
Denmark,Faroe Islands,3/12/2020,,,,1215,1,1197,,
Denmark,Faroe Islands,3/13/2020,,,,1215,1,1197,,
Denmark,Faroe Islands,3/14/2020,,,,1227,1,1211,,
Denmark,Faroe Islands,3/15/2020,,,,1231,1,1211,,
Denmark,Faroe Islands,3/16/2020,,,,1231,1,1216,,
Denmark,Faroe Islands,3/17/2020,,,,1232,1,1216,,
Denmark,Faroe Islands,3/18/2020,,,,1232,1,1216,,
Denmark,Faroe Islands,3/19/2020,,,,1233,1,1217,,
Denmark,Faroe Islands,3/20/2020,,,,1234,1,1219,,
Denmark,Faroe Islands,3/21/2020,,,,1236,1,1219,,
Denmark,Faroe Islands,3/22/2020,,,,1238,1,1219,,
Denmark,Faroe Islands,3/23/2020,,,,1238,1,1221,,
Denmark,Faroe Islands,3/24/2020,,,,1240,1,1221,,
Denmark,Faroe Islands,3/25/2020,,,,1241,1,1221,,
Denmark,Faroe Islands,3/26/2020,,,,1243,1,1222,,
Denmark,Faroe Islands,3/27/2020,,,,1247,1,1222,,
Denmark,Faroe Islands,3/28/2020,,,,1251,1,1225,,
Denmark,Faroe Islands,3/29/2020,,,,1254,1,1225,,
Denmark,Faroe Islands,3/30/2020,,,,1255,1,1225,,
Denmark,Faroe Islands,3/31/2020,,,,1257,1,1226,,
Denmark,Faroe Islands,4/01/2020,,,,1257,1,1226,,
Denmark,Faroe Islands,4/02/2020,,,,1258,1,1228,,
Denmark,Faroe Islands,4/03/2020,,,,1260,1,1228,,
Denmark,Faroe Islands,4/04/2020,,,,1262,1,1229,,
Denmark,Faroe Islands,4/05/2020,,,,1263,1,1230,,
Denmark,Faroe Islands,4/06/2020,,,,1264,1,1230,,
Denmark,Faroe Islands,4/07/2020,,,,1265,1,1230,,
Denmark,Faroe Islands,4/08/2020,,,,1266,1,1232,,
Denmark,Faroe Islands,4/09/2020,,,,1267,1,1235,,
Denmark,Faroe Islands,4/10/2020,,,,1267,1,1235,,
Denmark,Faroe Islands,4/11/2020,,,,1267,1,1236,,
Denmark,Faroe Islands,4/12/2020,,,,1267,1,1238,,
Denmark,Faroe Islands,4/13/2020,,,,1267,1,1239,,
Denmark,Faroe Islands,4/14/2020,,,,1267,1,1242,,
Denmark,Faroe Islands,4/15/2020,,,,1268,1,1244,,
Denmark,Faroe Islands,4/16/2020,,,,1268,1,1244,,
Denmark,Faroe Islands,4/17/2020,,,,1268,1,1246,,
Denmark,Faroe Islands,4/18/2020,,,,1268,1,1246,,
Denmark,Faroe Islands,4/19/2020,,,,1268,1,1247,,
Denmark,Faroe Islands,4/20/2020,,,,1268,1,1249,,
Denmark,Faroe Islands,4/21/2020,,,,1268,1,1251,,
Denmark,Faroe Islands,4/22/2020,,,,1268,1,1252,,
Denmark,Faroe Islands,4/23/2020,,,,1268,1,1256,,
Denmark,Faroe Islands,4/24/2020,,,,1268,1,1256,,
Denmark,Faroe Islands,4/25/2020,,,,1268,1,1257,,
Denmark,Faroe Islands,4/26/2020,,,,1268,1,1258,,
Denmark,Faroe Islands,4/27/2020,,,,1268,1,1261,,
Denmark,Faroe Islands,4/28/2020,,,,1268,1,1262,,
Denmark,Faroe Islands,4/29/2020,,,,1268,1,1263,,
Denmark,Faroe Islands,4/30/2020,,,,1268,1,1264,,
Denmark,Faroe Islands,5/01/2020,,,,1268,1,1265,,
Denmark,Faroe Islands,5/02/2020,,,,1268,1,1265,,
Denmark,Faroe Islands,5/03/2020,,,,1268,1,1265,,
Denmark,Faroe Islands,5/04/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/05/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/06/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/07/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/08/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/09/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/10/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/11/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/12/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/13/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/14/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/15/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/16/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/17/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/18/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/19/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/20/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/21/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/22/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/23/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/24/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/25/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/26/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/27/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/28/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/29/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/30/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,5/31/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,6/01/2020,,,,1268,1,1267,,
Denmark,Faroe Islands,6/02/2020,,,,1268,1,1267,,
Denmark,Greenland,1/22/2020,,,,0,0,0,,
Denmark,Greenland,1/23/2020,,,,0,0,0,,
Denmark,Greenland,1/24/2020,,,,0,0,0,,
Denmark,Greenland,1/25/2020,,,,0,0,0,,
Denmark,Greenland,1/26/2020,,,,0,0,0,,
Denmark,Greenland,1/27/2020,,,,0,0,0,,
Denmark,Greenland,1/28/2020,,,,0,0,0,,
Denmark,Greenland,1/29/2020,,,,0,0,0,,
Denmark,Greenland,1/30/2020,,,,0,0,0,,
Denmark,Greenland,1/31/2020,,,,0,0,0,,
Denmark,Greenland,2/01/2020,,,,0,0,0,,
Denmark,Greenland,2/02/2020,,,,0,0,0,,
Denmark,Greenland,2/03/2020,,,,0,0,0,,
Denmark,Greenland,2/04/2020,,,,0,0,0,,
Denmark,Greenland,2/05/2020,,,,0,0,0,,
Denmark,Greenland,2/06/2020,,,,0,0,0,,
Denmark,Greenland,2/07/2020,,,,0,0,0,,
Denmark,Greenland,2/08/2020,,,,0,0,0,,
Denmark,Greenland,2/09/2020,,,,0,0,0,,
Denmark,Greenland,2/10/2020,,,,0,0,0,,
Denmark,Greenland,2/11/2020,,,,0,0,0,,
Denmark,Greenland,2/12/2020,,,,0,0,0,,
Denmark,Greenland,2/13/2020,,,,0,0,0,,
Denmark,Greenland,2/14/2020,,,,0,0,0,,
Denmark,Greenland,2/15/2020,,,,0,0,0,,
Denmark,Greenland,2/16/2020,,,,0,0,0,,
Denmark,Greenland,2/17/2020,,,,0,0,0,,
Denmark,Greenland,2/18/2020,,,,0,0,0,,
Denmark,Greenland,2/19/2020,,,,0,0,0,,
Denmark,Greenland,2/20/2020,,,,0,0,0,,
Denmark,Greenland,2/21/2020,,,,0,0,0,,
Denmark,Greenland,2/22/2020,,,,0,0,0,,
Denmark,Greenland,2/23/2020,,,,0,0,0,,
Denmark,Greenland,2/24/2020,,,,0,0,0,,
Denmark,Greenland,2/25/2020,,,,0,0,0,,
Denmark,Greenland,2/26/2020,,,,0,0,0,,
Denmark,Greenland,2/27/2020,,,,0,0,0,,
Denmark,Greenland,2/28/2020,,,,0,0,0,,
Denmark,Greenland,2/29/2020,,,,0,0,0,,
Denmark,Greenland,3/01/2020,,,,0,0,0,,
Denmark,Greenland,3/02/2020,,,,0,0,0,,
Denmark,Greenland,3/03/2020,,,,0,0,0,,
Denmark,Greenland,3/04/2020,,,,1,0,0,,
Denmark,Greenland,3/05/2020,,,,1,0,0,,
Denmark,Greenland,3/06/2020,,,,1,0,0,,
Denmark,Greenland,3/07/2020,,,,1,0,0,,
Denmark,Greenland,3/08/2020,,,,2,0,0,,
Denmark,Greenland,3/09/2020,,,,2,0,0,,
Denmark,Greenland,3/10/2020,,,,2,0,0,,
Denmark,Greenland,3/11/2020,,,,2,0,0,,
Denmark,Greenland,3/12/2020,,,,2,0,0,,
Denmark,Greenland,3/13/2020,,,,3,0,0,,
Denmark,Greenland,3/14/2020,,,,9,0,0,,
Denmark,Greenland,3/15/2020,,,,11,0,0,,
Denmark,Greenland,3/16/2020,,,,18,0,0,,
Denmark,Greenland,3/17/2020,,,,47,0,0,,
Denmark,Greenland,3/18/2020,,,,58,0,0,,
Denmark,Greenland,3/19/2020,,,,72,0,0,,
Denmark,Greenland,3/20/2020,,,,80,0,0,,
Denmark,Greenland,3/21/2020,,,,92,0,0,,
Denmark,Greenland,3/22/2020,,,,115,0,0,,
Denmark,Greenland,3/23/2020,,,,118,0,0,,
Denmark,Greenland,3/24/2020,,,,122,0,33,,
Denmark,Greenland,3/25/2020,,,,132,0,38,,
Denmark,Greenland,3/26/2020,,,,140,0,47,,
Denmark,Greenland,3/27/2020,,,,144,0,54,,
Denmark,Greenland,3/28/2020,,,,155,0,54,,
Denmark,Greenland,3/29/2020,,,,159,0,70,,
Denmark,Greenland,3/30/2020,,,,168,0,70,,
Denmark,Greenland,3/31/2020,,,,169,0,74,,
Denmark,Greenland,4/01/2020,,,,173,0,75,,
Denmark,Greenland,4/02/2020,,,,177,0,81,,
Denmark,Greenland,4/03/2020,,,,179,0,91,,
Denmark,Greenland,4/04/2020,,,,181,0,93,,
Denmark,Greenland,4/05/2020,,,,181,0,99,,
Denmark,Greenland,4/06/2020,,,,183,0,107,,
Denmark,Greenland,4/07/2020,,,,184,0,120,,
Denmark,Greenland,4/08/2020,,,,184,0,131,,
Denmark,Greenland,4/09/2020,,,,184,0,136,,
Denmark,Greenland,4/10/2020,,,,184,0,145,,
Denmark,Greenland,4/11/2020,,,,184,0,145,,
Denmark,Greenland,4/12/2020,,,,184,0,157,,
Denmark,Greenland,4/13/2020,,,,184,0,157,,
Denmark,Greenland,4/14/2020,,,,184,0,163,,
Denmark,Greenland,4/15/2020,,,,184,0,166,,
Denmark,Greenland,4/16/2020,,,,184,0,169,,
Denmark,Greenland,4/17/2020,,,,184,0,171,,
Denmark,Greenland,4/18/2020,,,,184,0,173,,
Denmark,Greenland,4/19/2020,,,,185,0,176,,
Denmark,Greenland,4/20/2020,,,,185,0,176,,
Denmark,Greenland,4/21/2020,,,,185,0,178,,
Denmark,Greenland,4/22/2020,,,,185,0,178,,
Denmark,Greenland,4/23/2020,,,,187,0,178,,
Denmark,Greenland,4/24/2020,,,,187,0,178,,
Denmark,Greenland,4/25/2020,,,,187,0,178,,
Denmark,Greenland,4/26/2020,,,,187,0,178,,
Denmark,Greenland,4/27/2020,,,,187,0,178,,
Denmark,Greenland,4/28/2020,,,,187,0,181,,
Denmark,Greenland,4/29/2020,,,,187,0,181,,
Denmark,Greenland,4/30/2020,,,,187,0,184,,
Denmark,Greenland,5/01/2020,,,,187,0,184,,
Denmark,Greenland,5/02/2020,,,,187,0,184,,
Denmark,Greenland,5/03/2020,,,,187,0,185,,
Denmark,Greenland,5/04/2020,,,,187,0,185,,
Denmark,Greenland,5/05/2020,,,,187,0,185,,
Denmark,Greenland,5/06/2020,,,,187,0,185,,
Denmark,Greenland,5/07/2020,,,,187,0,185,,
Denmark,Greenland,5/08/2020,,,,187,0,187,,
Denmark,Greenland,5/09/2020,,,,187,0,187,,
Denmark,Greenland,5/10/2020,,,,187,0,187,,
Denmark,Greenland,5/11/2020,,,,187,0,187,,
Denmark,Greenland,5/12/2020,,,,187,0,187,,
Denmark,Greenland,5/13/2020,,,,187,0,187,,
Denmark,Greenland,5/14/2020,,,,187,0,187,,
Denmark,Greenland,5/15/2020,,,,187,0,187,,
Denmark,Greenland,5/16/2020,,,,187,0,187,,
Denmark,Greenland,5/17/2020,,,,187,0,187,,
Denmark,Greenland,5/18/2020,,,,187,0,187,,
Denmark,Greenland,5/19/2020,,,,187,0,187,,
Denmark,Greenland,5/20/2020,,,,187,0,187,,
Denmark,Greenland,5/21/2020,,,,187,0,187,,
Denmark,Greenland,5/22/2020,,,,187,0,187,,
Denmark,Greenland,5/23/2020,,,,187,0,187,,
Denmark,Greenland,5/24/2020,,,,187,0,187,,
Denmark,Greenland,5/25/2020,,,,187,0,187,,
Denmark,Greenland,5/26/2020,,,,187,0,187,,
Denmark,Greenland,5/27/2020,,,,187,0,187,,
Denmark,Greenland,5/28/2020,,,,187,0,187,,
Denmark,Greenland,5/29/2020,,,,187,0,187,,
Denmark,Greenland,5/30/2020,,,,187,0,187,,
Denmark,Greenland,5/31/2020,,,,187,0,187,,
Denmark,Greenland,6/01/2020,,,,187,0,187,,
Denmark,Greenland,6/02/2020,,,,187,0,187,,
France,French Guiana,1/22/2020,,,,0,0,0,,
France,French Guiana,1/23/2020,,,,0,0,0,,
France,French Guiana,1/24/2020,,,,0,0,0,,
France,French Guiana,1/25/2020,,,,0,0,0,,
France,French Guiana,1/26/2020,,,,0,0,0,,
France,French Guiana,1/27/2020,,,,0,0,0,,
France,French Guiana,1/28/2020,,,,0,0,0,,
France,French Guiana,1/29/2020,,,,0,0,0,,
France,French Guiana,1/30/2020,,,,0,0,0,,
France,French Guiana,1/31/2020,,,,0,0,0,,
France,French Guiana,2/01/2020,,,,0,0,0,,
France,French Guiana,2/02/2020,,,,0,0,0,,
France,French Guiana,2/03/2020,,,,0,0,0,,
France,French Guiana,2/04/2020,,,,0,0,0,,
France,French Guiana,2/05/2020,,,,0,0,0,,
France,French Guiana,2/06/2020,,,,0,0,0,,
France,French Guiana,2/07/2020,,,,0,0,0,,
France,French Guiana,2/08/2020,,,,0,0,0,,
France,French Guiana,2/09/2020,,,,0,0,0,,
France,French Guiana,2/10/2020,,,,0,0,0,,
France,French Guiana,2/11/2020,,,,0,0,0,,
France,French Guiana,2/12/2020,,,,0,0,0,,
France,French Guiana,2/13/2020,,,,0,0,0,,
France,French Guiana,2/14/2020,,,,0,0,0,,
France,French Guiana,2/15/2020,,,,0,0,0,,
France,French Guiana,2/16/2020,,,,0,0,0,,
France,French Guiana,2/17/2020,,,,0,0,0,,
France,French Guiana,2/18/2020,,,,0,0,0,,
France,French Guiana,2/19/2020,,,,0,0,0,,
France,French Guiana,2/20/2020,,,,0,0,0,,
France,French Guiana,2/21/2020,,,,0,0,0,,
France,French Guiana,2/22/2020,,,,0,0,0,,
France,French Guiana,2/23/2020,,,,0,0,0,,
France,French Guiana,2/24/2020,,,,0,0,0,,
France,French Guiana,2/25/2020,,,,0,0,0,,
France,French Guiana,2/26/2020,,,,0,0,0,,
France,French Guiana,2/27/2020,,,,0,0,0,,
France,French Guiana,2/28/2020,,,,0,0,0,,
France,French Guiana,2/29/2020,,,,0,0,0,,
France,French Guiana,3/01/2020,,,,0,0,0,,
